기준일ID,시간대구분,자치구코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20181224,23,11110 ,240750 ,5540 ,3074 ,5315 ,11451 ,12697 ,9670 ,9356 ,8796 ,10303 ,8640 ,9552 ,7571 ,5303 ,11571 ,5118 ,2987 ,5791 ,12649 ,11027 ,8664 ,8710 ,8004 ,9746 ,8308 ,8865 ,8090 ,5921 ,18027 
20181224,23,11140 ,215070 ,4878 ,1943 ,3363 ,9229 ,11492 ,11190 ,11734 ,9059 ,9597 ,7668 ,7998 ,6477 ,4452 ,8011 ,5040 ,2121 ,3811 ,10323 ,11894 ,10427 ,9720 ,7651 ,8121 ,6887 ,7719 ,6924 ,4741 ,12602 
20181224,23,11170 ,294560 ,6886 ,3447 ,5919 ,12034 ,16135 ,15063 ,14351 ,11545 ,11679 ,9177 ,9278 ,7614 ,5340 ,12146 ,7451 ,3611 ,6029 ,15516 ,18750 ,14402 ,13024 ,10807 ,10711 ,8375 ,9490 ,8839 ,6539 ,20403 
20181224,23,11200 ,341839 ,12818 ,5517 ,7736 ,13076 ,14234 ,13536 ,15239 ,12963 ,13860 ,11175 ,12362 ,10359 ,7226 ,14047 ,11597 ,5188 ,8006 ,13842 ,14332 ,14418 ,15212 ,12208 ,13125 ,11484 ,13331 ,12248 ,8980 ,23716 
20181224,23,11215 ,408378 ,12605 ,6816 ,10605 ,19325 ,20326 ,16698 ,16587 ,13956 ,15812 ,13764 ,14277 ,11284 ,7725 ,15878 ,11966 ,6622 ,10362 ,20769 ,20111 ,16941 ,16618 ,14233 ,15899 ,15022 ,16000 ,14009 ,9815 ,24352 
20181224,23,11230 ,369731 ,11687 ,5838 ,8579 ,16775 ,16442 ,13021 ,14416 ,13704 ,14304 ,11847 ,13109 ,11530 ,8313 ,19179 ,10834 ,5323 ,9118 ,19135 ,14452 ,12461 ,13877 ,11766 ,13297 ,12365 ,14217 ,13553 ,9936 ,30652 
20181224,23,11260 ,395770 ,13516 ,6581 ,9120 ,12526 ,13350 ,13498 ,16563 ,14087 ,15683 ,14819 ,16034 ,13216 ,9720 ,19291 ,13203 ,6361 ,8465 ,11937 ,13718 ,13940 ,15590 ,13171 ,16091 ,16178 ,19068 ,16101 ,11999 ,31944 
20181224,23,11290 ,462610 ,17614 ,9933 ,11946 ,17265 ,16934 ,13210 ,16481 ,16228 ,19268 ,15013 ,15926 ,13649 ,10188 ,22408 ,16207 ,8914 ,12375 ,20960 ,15898 ,14484 ,17843 ,17159 ,19158 ,16596 ,18318 ,16936 ,13053 ,38643 
20181224,23,11305 ,327588 ,10420 ,5730 ,7628 ,10873 ,11087 ,9941 ,11862 ,11741 ,12908 ,11194 ,11991 ,10311 ,7953 ,19333 ,9397 ,5138 ,7315 ,12164 ,11000 ,9633 ,11183 ,11338 ,13749 ,12873 ,14703 ,13266 ,11224 ,31634 
20181224,23,11320 ,316996 ,11366 ,6350 ,7965 ,8824 ,9240 ,9006 ,11150 ,10797 ,12653 ,11260 ,12381 ,11202 ,8094 ,17698 ,10137 ,5721 ,7321 ,9472 ,9743 ,9494 ,11577 ,10853 ,13701 ,13189 ,15112 ,14047 ,9902 ,28742 
20181224,23,11350 ,557456 ,20097 ,13315 ,19088 ,21195 ,17307 ,14834 ,18564 ,18934 ,23479 ,19905 ,20665 ,17417 ,12409 ,24684 ,19112 ,12529 ,16912 ,20071 ,16459 ,15999 ,19887 ,21083 ,26067 ,22120 ,24453 ,21518 ,15522 ,43832 
20181224,23,11380 ,485533 ,17888 ,9946 ,13116 ,13431 ,14910 ,14855 ,19492 ,18056 ,20289 ,16653 ,16994 ,14584 ,10647 ,24474 ,16424 ,8944 ,12442 ,14597 ,16194 ,16475 ,19708 ,18883 ,21081 ,18568 ,21234 ,19306 ,14964 ,41377 
20181224,23,11410 ,378108 ,11856 ,6049 ,8717 ,16399 ,16552 ,12669 ,14534 ,13580 ,15176 ,11988 ,12617 ,10312 ,7598 ,17965 ,11117 ,5818 ,9587 ,21606 ,17766 ,14145 ,14610 ,13202 ,14817 ,12891 ,14407 ,12781 ,9900 ,29452 
20181224,23,11440 ,474293 ,13450 ,6800 ,11513 ,24401 ,25058 ,20937 ,20987 ,18160 ,18888 ,13469 ,13486 ,10729 ,7361 ,16765 ,13763 ,6955 ,12242 ,30155 ,27916 ,23015 ,21632 ,18193 ,17657 ,14182 ,15374 ,12959 ,9460 ,28788 
20181224,23,11470 ,419689 ,17013 ,11844 ,14046 ,12276 ,11717 ,11936 ,15283 ,16170 ,19541 ,16232 ,15198 ,12608 ,9522 ,17196 ,16146 ,10975 ,12416 ,11788 ,12358 ,12729 ,16083 ,17415 ,20204 ,16841 ,17446 ,15275 ,11687 ,27743 
20181224,23,11500 ,580140 ,22300 ,10194 ,13010 ,15935 ,21721 ,23612 ,28218 ,22704 ,22772 ,17797 ,20283 ,17146 ,13281 ,25409 ,22739 ,10234 ,12560 ,17812 ,24103 ,25022 ,26730 ,22040 ,21555 ,19751 ,24098 ,21886 ,16625 ,40604 
20181224,23,11530 ,405967 ,15631 ,6990 ,8547 ,11413 ,14625 ,15941 ,18701 ,17406 ,17082 ,14240 ,15089 ,13048 ,9894 ,18588 ,14534 ,6312 ,9086 ,13088 ,15264 ,15779 ,17542 ,15141 ,16159 ,14434 ,17232 ,15558 ,12000 ,26645 
20181224,23,11545 ,209039 ,6299 ,2999 ,3948 ,6165 ,9313 ,9441 ,9949 ,8647 ,9182 ,8069 ,8578 ,7295 ,5116 ,9310 ,6292 ,3159 ,3812 ,6047 ,7947 ,8011 ,8284 ,7243 ,8240 ,7959 ,9289 ,8442 ,6372 ,13632 
20181224,23,11560 ,428820 ,13252 ,5909 ,8226 ,12897 ,19816 ,20245 ,20890 ,17511 ,18492 ,15452 ,15776 ,13613 ,9429 ,19000 ,12847 ,5342 ,7722 ,14976 ,20835 ,19592 ,18821 ,15220 ,15387 ,15036 ,16648 ,15381 ,11284 ,29222 
20181224,23,11590 ,425153 ,13621 ,6366 ,9186 ,17781 ,21729 ,17234 ,17249 ,15186 ,15267 ,12857 ,13624 ,12415 ,9112 ,20674 ,14206 ,6498 ,8954 ,18416 ,19069 ,16513 ,16804 ,14618 ,15143 ,14446 ,17111 ,15806 ,12388 ,32880 
20181224,23,11620 ,545950 ,13422 ,6522 ,10860 ,24807 ,38854 ,29662 ,24835 ,20212 ,20245 ,15519 ,15898 ,13879 ,11344 ,23448 ,13517 ,6489 ,10521 ,28131 ,33390 ,23794 ,21247 ,17288 ,17702 ,16714 ,19728 ,18042 ,15096 ,34785 
20181224,23,11650 ,512306 ,16668 ,9353 ,13143 ,17956 ,20674 ,18841 ,22004 ,20993 ,24024 ,18101 ,16797 ,14352 ,11137 ,22664 ,17806 ,10015 ,13673 ,19395 ,20761 ,19428 ,22316 ,20504 ,22046 ,17051 ,17840 ,17033 ,13556 ,34174 
20181224,23,11680 ,681087 ,19696 ,12958 ,20133 ,23007 ,28953 ,28079 ,31575 ,28773 ,32069 ,23946 ,21329 ,18095 ,13990 ,28414 ,20007 ,12581 ,18733 ,26262 ,32217 ,29216 ,30227 ,27586 ,30000 ,21750 ,21842 ,21460 ,17235 ,40953 
20181224,23,11710 ,774414 ,28328 ,14600 ,20412 ,23110 ,28749 ,30041 ,34635 ,30148 ,30991 ,26063 ,27228 ,23570 ,17575 ,30832 ,28763 ,15032 ,19442 ,24802 ,32724 ,32855 ,35077 ,29346 ,31646 ,28433 ,32119 ,29492 ,20877 ,47526 
20181224,23,11740 ,518058 ,20600 ,10962 ,14536 ,14673 ,16622 ,16566 ,21015 ,19151 ,21288 ,18317 ,20306 ,17418 ,12750 ,23810 ,18554 ,9649 ,12358 ,14672 ,16695 ,17298 ,21690 ,19459 ,22149 ,20235 ,24022 ,22034 ,15828 ,35400 
20181225,0,11110 ,231044 ,5220 ,2974 ,5134 ,10898 ,11907 ,9121 ,9157 ,8405 ,9876 ,8365 ,9091 ,7262 ,5197 ,11346 ,5039 ,2949 ,5644 ,11765 ,10122 ,8027 ,8358 ,7686 ,9351 ,8014 ,8572 ,7992 ,5805 ,17766 
20181225,0,11140 ,199258 ,4280 ,1738 ,3144 ,8401 ,10308 ,10436 ,11011 ,8459 ,8877 ,6998 ,7395 ,5971 ,4272 ,7735 ,4389 ,1854 ,3403 ,9176 ,10642 ,9735 ,9099 ,7097 ,7470 ,6378 ,7241 ,6664 ,4593 ,12492 
20181225,0,11170 ,290019 ,6905 ,3453 ,5847 ,12151 ,15991 ,15055 ,14102 ,11436 ,11547 ,9021 ,9072 ,7492 ,5183 ,11971 ,7428 ,3618 ,5728 ,14686 ,17927 ,14075 ,12816 ,10614 ,10635 ,8351 ,9429 ,8804 ,6531 ,20150 
20181225,0,11200 ,340098 ,12919 ,5565 ,7574 ,12891 ,13979 ,13454 ,15216 ,13033 ,13869 ,11092 ,12200 ,10417 ,7213 ,14022 ,11597 ,5177 ,7758 ,13545 ,14076 ,14217 ,15302 ,12150 ,13012 ,11494 ,13257 ,12287 ,8988 ,23792 
20181225,0,11215 ,405275 ,12534 ,6808 ,10433 ,18695 ,20115 ,16475 ,16473 ,13827 ,15853 ,13679 ,14270 ,11275 ,7664 ,15917 ,11966 ,6641 ,10148 ,20149 ,19710 ,16795 ,16662 ,14226 ,15864 ,14904 ,16017 ,14021 ,9852 ,24302 
20181225,0,11230 ,370586 ,11543 ,5774 ,8563 ,17117 ,16560 ,13036 ,14431 ,13647 ,14289 ,11879 ,13028 ,11466 ,8384 ,19240 ,10797 ,5306 ,9191 ,19387 ,14594 ,12549 ,13834 ,11783 ,13322 ,12373 ,14227 ,13497 ,9934 ,30835 
20181225,0,11260 ,397813 ,13648 ,6643 ,9151 ,12572 ,13581 ,13693 ,16764 ,14264 ,15787 ,14826 ,16093 ,13267 ,9688 ,19335 ,13164 ,6345 ,8478 ,12122 ,13939 ,14059 ,15725 ,13187 ,16159 ,16221 ,19049 ,16112 ,12026 ,31915 
20181225,0,11290 ,466070 ,17693 ,9962 ,12055 ,17575 ,17244 ,13439 ,16604 ,16252 ,19433 ,15147 ,16007 ,13727 ,10177 ,22538 ,16231 ,8921 ,12400 ,21453 ,16154 ,14706 ,18041 ,17235 ,19240 ,16774 ,18390 ,16957 ,13111 ,38605 
20181225,0,11305 ,329742 ,10434 ,5737 ,7649 ,10988 ,11417 ,10130 ,11999 ,11930 ,13018 ,11220 ,12064 ,10351 ,7928 ,19326 ,9367 ,5124 ,7500 ,12357 ,11276 ,9741 ,11282 ,11429 ,13713 ,12886 ,14759 ,13261 ,11194 ,31663 
20181225,0,11320 ,320346 ,11367 ,6347 ,8067 ,9077 ,9478 ,9254 ,11288 ,10963 ,12701 ,11454 ,12451 ,11309 ,8218 ,17809 ,10221 ,5770 ,7373 ,9842 ,10114 ,9599 ,11648 ,10952 ,13874 ,13262 ,15168 ,14063 ,9968 ,28710 
20181225,0,11350 ,561113 ,20152 ,13356 ,19096 ,21451 ,17534 ,14835 ,18710 ,19173 ,23619 ,20138 ,20922 ,17563 ,12481 ,24621 ,19153 ,12556 ,16989 ,20396 ,16844 ,16273 ,19992 ,21211 ,26241 ,22255 ,24518 ,21610 ,15506 ,43915 
20181225,0,11380 ,488857 ,17968 ,9988 ,13176 ,13560 ,15213 ,15088 ,19622 ,18279 ,20294 ,16785 ,17128 ,14702 ,10670 ,24494 ,16520 ,8997 ,12486 ,14856 ,16605 ,16642 ,19874 ,18983 ,21226 ,18571 ,21282 ,19330 ,15063 ,41456 
20181225,0,11410 ,377458 ,11908 ,6047 ,8595 ,16204 ,16563 ,12551 ,14562 ,13563 ,15247 ,11988 ,12518 ,10300 ,7559 ,17966 ,11097 ,5791 ,9506 ,21394 ,17725 ,14020 ,14620 ,13234 ,14809 ,13011 ,14554 ,12778 ,9884 ,29466 
20181225,0,11440 ,465856 ,13442 ,6792 ,11394 ,23787 ,23961 ,20354 ,20574 ,17964 ,18481 ,13299 ,13354 ,10740 ,7339 ,16745 ,13711 ,6928 ,11943 ,28891 ,26744 ,22550 ,21200 ,17756 ,17508 ,14065 ,15333 ,12876 ,9486 ,28638 
20181225,0,11470 ,421684 ,17044 ,11869 ,14115 ,12285 ,11879 ,12196 ,15390 ,16247 ,19651 ,16267 ,15227 ,12652 ,9580 ,17276 ,16017 ,10900 ,12506 ,11968 ,12715 ,12926 ,16202 ,17392 ,20233 ,16781 ,17529 ,15245 ,11646 ,27947 
20181225,0,11500 ,584226 ,22333 ,10197 ,13092 ,16146 ,22140 ,23932 ,28483 ,22866 ,22811 ,17859 ,20381 ,17148 ,13322 ,25383 ,22976 ,10332 ,12617 ,18101 ,24697 ,25337 ,26797 ,22196 ,21614 ,19872 ,24239 ,22050 ,16700 ,40605 
20181225,0,11530 ,406303 ,15570 ,6956 ,8432 ,11291 ,14709 ,15931 ,18732 ,17424 ,17109 ,14265 ,15142 ,13219 ,9872 ,18533 ,14599 ,6338 ,9141 ,13014 ,15203 ,15833 ,17709 ,15181 ,16125 ,14455 ,17226 ,15629 ,11973 ,26689 
20181225,0,11545 ,209364 ,6277 ,2986 ,3954 ,6166 ,9459 ,9538 ,9928 ,8537 ,9112 ,8084 ,8597 ,7233 ,5084 ,9322 ,6336 ,3172 ,3794 ,6173 ,8190 ,8067 ,8285 ,7273 ,8235 ,7954 ,9237 ,8436 ,6411 ,13523 
20181225,0,11560 ,422246 ,13093 ,5835 ,8054 ,12381 ,19321 ,19810 ,20623 ,17245 ,18035 ,15140 ,15489 ,13400 ,9369 ,18967 ,12789 ,5300 ,7579 ,14456 ,20177 ,19211 ,18657 ,15118 ,15227 ,14930 ,16493 ,15272 ,11191 ,29084 
20181225,0,11590 ,427132 ,13593 ,6364 ,9227 ,17872 ,21843 ,17252 ,17452 ,15308 ,15415 ,12918 ,13546 ,12562 ,9150 ,20848 ,14262 ,6520 ,8974 ,18746 ,19254 ,16517 ,16870 ,14685 ,15162 ,14470 ,17171 ,15857 ,12405 ,32889 
20181225,0,11620 ,550383 ,13445 ,6538 ,10996 ,25327 ,39432 ,29982 ,25068 ,20234 ,20325 ,15589 ,16055 ,13914 ,11406 ,23443 ,13535 ,6494 ,10585 ,28507 ,34045 ,24203 ,21502 ,17416 ,17775 ,16706 ,19797 ,18099 ,15110 ,34853 
20181225,0,11650 ,506633 ,16847 ,9471 ,13191 ,17229 ,20171 ,18418 ,21730 ,20761 ,23812 ,17735 ,16768 ,14135 ,10992 ,22486 ,17729 ,9996 ,13583 ,18446 ,20163 ,19164 ,22158 ,20563 ,21865 ,17013 ,17731 ,16926 ,13514 ,34035 
20181225,0,11680 ,667902 ,19502 ,12647 ,19713 ,22337 ,27464 ,27159 ,30722 ,28072 ,31635 ,23670 ,20992 ,17834 ,13696 ,28198 ,20006 ,12556 ,18623 ,25033 ,30618 ,28165 ,29783 ,27291 ,29725 ,21550 ,21568 ,21424 ,17161 ,40759 
20181225,0,11710 ,769448 ,28317 ,14592 ,20230 ,22673 ,28207 ,29299 ,34349 ,30170 ,30978 ,26059 ,27300 ,23572 ,17683 ,30784 ,28863 ,15042 ,19219 ,24498 ,31805 ,32208 ,34796 ,29194 ,31561 ,28301 ,32008 ,29482 ,20859 ,47401 
20181225,0,11740 ,519253 ,20570 ,10965 ,14569 ,14855 ,16816 ,16793 ,21069 ,19201 ,21402 ,18361 ,20208 ,17417 ,12721 ,23849 ,18557 ,9634 ,12356 ,14771 ,16961 ,17350 ,21796 ,19422 ,22191 ,20188 ,24054 ,21971 ,15837 ,35368 
20181225,1,11110 ,226198 ,5202 ,2969 ,5005 ,10661 ,11390 ,8756 ,8732 ,8196 ,9772 ,8094 ,8886 ,7049 ,5067 ,11212 ,4998 ,2930 ,5544 ,11482 ,9683 ,7855 ,8275 ,7613 ,9212 ,7933 ,8406 ,7861 ,5768 ,17647 
20181225,1,11140 ,190950 ,4127 ,1694 ,2973 ,8166 ,9976 ,9878 ,10593 ,8160 ,8365 ,6739 ,6903 ,5865 ,4080 ,7536 ,4132 ,1753 ,3244 ,8649 ,10083 ,9220 ,8765 ,6698 ,7088 ,6115 ,6963 ,6411 ,4481 ,12293 
20181225,1,11170 ,286651 ,6847 ,3427 ,5835 ,12238 ,15729 ,14709 ,13955 ,11278 ,11349 ,8905 ,9102 ,7414 ,5205 ,11929 ,7401 ,3620 ,5617 ,14329 ,17265 ,13686 ,12679 ,10471 ,10489 ,8317 ,9412 ,8798 ,6543 ,20103 
20181225,1,11200 ,340337 ,12797 ,5516 ,7677 ,12834 ,13971 ,13429 ,15273 ,13018 ,13881 ,11086 ,12263 ,10296 ,7207 ,14032 ,11573 ,5165 ,7806 ,13601 ,14114 ,14256 ,15372 ,12210 ,13052 ,11525 ,13280 ,12327 ,8975 ,23801 
20181225,1,11215 ,404273 ,12561 ,6838 ,10411 ,18356 ,19809 ,16526 ,16493 ,13792 ,15753 ,13649 ,14261 ,11247 ,7651 ,15959 ,12006 ,6678 ,10129 ,19791 ,19621 ,16762 ,16710 ,14272 ,15846 ,14879 ,15984 ,14103 ,9821 ,24362 
20181225,1,11230 ,370849 ,11591 ,5799 ,8545 ,17157 ,16561 ,13108 ,14420 ,13636 ,14247 ,11926 ,13119 ,11416 ,8352 ,19193 ,10772 ,5299 ,9211 ,19531 ,14757 ,12557 ,13739 ,11785 ,13272 ,12370 ,14236 ,13486 ,9923 ,30841 
20181225,1,11260 ,399548 ,13635 ,6641 ,9153 ,12804 ,13850 ,13793 ,16805 ,14319 ,15884 ,14816 ,16066 ,13404 ,9724 ,19331 ,13236 ,6377 ,8478 ,12289 ,14163 ,14202 ,15808 ,13177 ,16168 ,16259 ,19084 ,16136 ,12073 ,31873 
20181225,1,11290 ,467669 ,17811 ,10004 ,12099 ,17611 ,17351 ,13620 ,16659 ,16346 ,19388 ,15202 ,16081 ,13752 ,10242 ,22593 ,16244 ,8932 ,12379 ,21606 ,16338 ,14831 ,18024 ,17256 ,19314 ,16741 ,18437 ,16968 ,13104 ,38738 
20181225,1,11305 ,330912 ,10368 ,5698 ,7605 ,11154 ,11500 ,10187 ,12030 ,11910 ,13165 ,11233 ,12154 ,10413 ,7984 ,19379 ,9419 ,5154 ,7524 ,12462 ,11376 ,9847 ,11320 ,11494 ,13737 ,12916 ,14756 ,13256 ,11212 ,31660 
20181225,1,11320 ,322218 ,11493 ,6416 ,8091 ,9130 ,9692 ,9321 ,11353 ,11030 ,12755 ,11456 ,12494 ,11380 ,8182 ,17945 ,10248 ,5784 ,7511 ,9942 ,10219 ,9685 ,11771 ,10972 ,13982 ,13295 ,15223 ,14138 ,10018 ,28689 
20181225,1,11350 ,561904 ,20099 ,13302 ,19092 ,21323 ,17657 ,14866 ,18705 ,19192 ,23704 ,20158 ,20952 ,17751 ,12572 ,24769 ,19125 ,12556 ,16983 ,20404 ,16950 ,16288 ,20056 ,21199 ,26233 ,22275 ,24492 ,21639 ,15582 ,43979 
20181225,1,11380 ,490695 ,17967 ,9997 ,13237 ,13650 ,15341 ,15220 ,19816 ,18439 ,20464 ,16808 ,17167 ,14685 ,10683 ,24550 ,16470 ,8975 ,12540 ,14968 ,16845 ,16743 ,19928 ,19058 ,21277 ,18592 ,21341 ,19390 ,15065 ,41479 
20181225,1,11410 ,377470 ,11905 ,6050 ,8662 ,15986 ,16504 ,12484 ,14434 ,13540 ,15312 ,11948 ,12544 ,10301 ,7615 ,17807 ,11054 ,5776 ,9533 ,21547 ,17692 ,14109 ,14650 ,13293 ,14929 ,13049 ,14614 ,12781 ,9960 ,29391 
20181225,1,11440 ,461031 ,13373 ,6760 ,11335 ,23672 ,23381 ,19999 ,20340 ,17880 ,18349 ,13108 ,13265 ,10648 ,7284 ,16628 ,13725 ,6936 ,11770 ,28225 ,26131 ,22036 ,21005 ,17752 ,17270 ,13984 ,15242 ,12872 ,9494 ,28564 
20181225,1,11470 ,423350 ,17029 ,11845 ,14052 ,12429 ,11974 ,12271 ,15573 ,16339 ,19819 ,16318 ,15330 ,12739 ,9621 ,17339 ,16120 ,10947 ,12629 ,12066 ,12719 ,12914 ,16270 ,17411 ,20244 ,16829 ,17474 ,15340 ,11716 ,27991 
20181225,1,11500 ,585572 ,22383 ,10214 ,13150 ,16139 ,22399 ,24034 ,28604 ,22913 ,22778 ,17932 ,20392 ,17168 ,13336 ,25370 ,23049 ,10357 ,12666 ,18131 ,24951 ,25446 ,26854 ,22227 ,21604 ,19910 ,24288 ,21999 ,16692 ,40584 
20181225,1,11530 ,405672 ,15534 ,6949 ,8491 ,11356 ,14747 ,15979 ,18815 ,17414 ,17079 ,14239 ,15222 ,13238 ,9872 ,18595 ,14551 ,6326 ,9011 ,12632 ,15012 ,15701 ,17611 ,15227 ,16163 ,14397 ,17203 ,15696 ,11947 ,26665 
20181225,1,11545 ,210173 ,6294 ,2984 ,3967 ,6239 ,9550 ,9634 ,10013 ,8566 ,9145 ,8056 ,8555 ,7318 ,5046 ,9315 ,6327 ,3167 ,3815 ,6227 ,8263 ,8194 ,8317 ,7271 ,8261 ,7951 ,9273 ,8440 ,6393 ,13593 
20181225,1,11560 ,419760 ,13217 ,5887 ,8001 ,12138 ,19105 ,19523 ,20437 ,17005 ,17939 ,15163 ,15387 ,13369 ,9369 ,18894 ,12711 ,5272 ,7512 ,14358 ,20084 ,19129 ,18453 ,14979 ,15190 ,14863 ,16445 ,15190 ,11111 ,29033 
20181225,1,11590 ,428997 ,13668 ,6397 ,9237 ,17886 ,22018 ,17461 ,17454 ,15310 ,15589 ,12995 ,13588 ,12549 ,9187 ,20885 ,14281 ,6536 ,8976 ,18874 ,19493 ,16771 ,16903 ,14762 ,15222 ,14535 ,17217 ,15885 ,12403 ,32915 
20181225,1,11620 ,552465 ,13421 ,6522 ,10962 ,25473 ,39730 ,30138 ,25247 ,20341 ,20340 ,15669 ,16115 ,13842 ,11385 ,23446 ,13621 ,6535 ,10680 ,28781 ,34392 ,24371 ,21577 ,17414 ,17769 ,16760 ,19794 ,18158 ,15133 ,34851 
20181225,1,11650 ,504280 ,16798 ,9464 ,13161 ,17124 ,19625 ,18291 ,21603 ,20698 ,23743 ,17687 ,16542 ,14046 ,10908 ,22532 ,17646 ,9952 ,13505 ,18444 ,20067 ,18950 ,22097 ,20505 ,21809 ,16973 ,17689 ,16898 ,13500 ,34023 
20181225,1,11680 ,661265 ,19496 ,12622 ,19672 ,21916 ,27085 ,26584 ,30386 ,27615 ,31167 ,23459 ,20633 ,17496 ,13603 ,28042 ,19944 ,12529 ,18591 ,24543 ,29952 ,27702 ,29525 ,27083 ,29569 ,21540 ,21456 ,21284 ,17131 ,40639 
20181225,1,11710 ,767972 ,28225 ,14555 ,20229 ,22636 ,28081 ,29230 ,34211 ,30002 ,30993 ,26074 ,27232 ,23448 ,17622 ,30785 ,28799 ,15004 ,19159 ,24268 ,31595 ,32230 ,34781 ,29157 ,31692 ,28326 ,31997 ,29383 ,20764 ,47496 
20181225,1,11740 ,520226 ,20568 ,10949 ,14588 ,14842 ,16920 ,16905 ,21057 ,19393 ,21435 ,18401 ,20265 ,17446 ,12833 ,23803 ,18619 ,9651 ,12336 ,14940 ,16996 ,17423 ,21833 ,19505 ,22145 ,20241 ,24032 ,21968 ,15831 ,35299 
20181225,2,11110 ,223367 ,5208 ,2987 ,5013 ,10532 ,11002 ,8455 ,8581 ,8025 ,9543 ,7959 ,8753 ,7010 ,4939 ,11075 ,4973 ,2915 ,5530 ,11273 ,9636 ,7637 ,8154 ,7563 ,9126 ,7860 ,8376 ,7813 ,5749 ,17681 
20181225,2,11140 ,186036 ,4030 ,1656 ,2937 ,7999 ,9702 ,9534 ,10209 ,7926 ,8216 ,6527 ,6825 ,5641 ,4003 ,7506 ,3981 ,1675 ,3225 ,8442 ,9678 ,8929 ,8508 ,6484 ,6890 ,5919 ,6738 ,6335 ,4414 ,12106 
20181225,2,11170 ,283813 ,6899 ,3458 ,5803 ,12099 ,15460 ,14482 ,13804 ,11252 ,11257 ,8802 ,8963 ,7310 ,5193 ,11907 ,7410 ,3627 ,5554 ,13998 ,16652 ,13352 ,12586 ,10369 ,10474 ,8314 ,9384 ,8736 ,6564 ,20104 
20181225,2,11200 ,340989 ,12860 ,5544 ,7678 ,12810 ,14029 ,13452 ,15388 ,13117 ,13872 ,11057 ,12294 ,10277 ,7116 ,14065 ,11585 ,5170 ,7792 ,13639 ,14198 ,14330 ,15380 ,12251 ,13074 ,11580 ,13323 ,12364 ,8985 ,23758 
20181225,2,11215 ,403847 ,12610 ,6866 ,10348 ,18211 ,19760 ,16447 ,16279 ,13845 ,15783 ,13696 ,14323 ,11256 ,7733 ,15960 ,12039 ,6689 ,10062 ,19629 ,19581 ,16850 ,16768 ,14159 ,15825 ,14897 ,15971 ,14089 ,9807 ,24363 
20181225,2,11230 ,371518 ,11569 ,5792 ,8575 ,17205 ,16765 ,13189 ,14371 ,13636 ,14205 ,11938 ,13047 ,11490 ,8385 ,19196 ,10718 ,5275 ,9244 ,19734 ,14880 ,12609 ,13832 ,11810 ,13245 ,12338 ,14247 ,13486 ,9901 ,30835 
20181225,2,11260 ,400735 ,13659 ,6651 ,9179 ,12871 ,13853 ,13931 ,16973 ,14364 ,15855 ,14730 ,16096 ,13451 ,9760 ,19402 ,13273 ,6400 ,8549 ,12340 ,14256 ,14266 ,15889 ,13211 ,16213 ,16297 ,19078 ,16147 ,12070 ,31973 
20181225,2,11290 ,468677 ,17625 ,9914 ,12099 ,17793 ,17470 ,13661 ,16697 ,16387 ,19570 ,15263 ,16055 ,13708 ,10279 ,22636 ,16322 ,8975 ,12372 ,21841 ,16334 ,14837 ,18098 ,17334 ,19288 ,16812 ,18480 ,16998 ,13087 ,38743 
20181225,2,11305 ,331221 ,10472 ,5749 ,7609 ,11087 ,11462 ,10208 ,12092 ,11894 ,13147 ,11230 ,12225 ,10424 ,8000 ,19369 ,9377 ,5128 ,7573 ,12536 ,11417 ,9864 ,11344 ,11467 ,13764 ,12865 ,14751 ,13271 ,11217 ,31679 
20181225,2,11320 ,323541 ,11426 ,6377 ,8059 ,9263 ,9877 ,9415 ,11394 ,11106 ,12760 ,11581 ,12535 ,11431 ,8237 ,17971 ,10252 ,5784 ,7485 ,10047 ,10400 ,9741 ,11807 ,11016 ,14051 ,13367 ,15264 ,14114 ,10044 ,28736 
20181225,2,11350 ,562153 ,20212 ,13351 ,19169 ,21276 ,17628 ,14896 ,18683 ,19182 ,23779 ,20132 ,21025 ,17775 ,12585 ,24736 ,19028 ,12518 ,16956 ,20400 ,17018 ,16352 ,19999 ,21189 ,26251 ,22269 ,24520 ,21692 ,15574 ,43959 
20181225,2,11380 ,491591 ,17942 ,9985 ,13251 ,13707 ,15420 ,15317 ,19886 ,18442 ,20517 ,16897 ,17139 ,14678 ,10687 ,24608 ,16447 ,8965 ,12528 ,15014 ,16960 ,16779 ,20008 ,19130 ,21345 ,18593 ,21407 ,19374 ,15054 ,41510 
